Id,SalePrice
2735,138649.40449798678
2736,143368.02922389258
2737,122344.36586705691
2738,132286.69980677884
2739,159987.12704888496
2740,139793.99346004875
2741,150408.53043732542
2742,158983.31595855486
2743,154216.5054116944
2744,159242.99318653502
2745,138909.48036135925
2746,139578.1920331891
2747,144636.53887720648
2748,125302.75902415975
2749,130369.4329310197
2750,132917.42891918024
2751,137405.74010172923
2752,206999.29791410262
2753,147177.10068456436
2754,231534.3340353306
2755,134628.0807396405
2756,95981.6471312184
2757,66266.36360558298
2758,89731.48479296497
2759,163443.76604342918
2760,123722.01239178024
2761,143475.15834589297
2762,141361.40913625946
2763,180545.50106248533
2764,144002.8481497815
2765,274511.62322125194
2766,133829.0882390443
2767,87800.51128525162
2768,127679.98657858532
2769,130998.69962225716
2770,138662.06107029508
2771,109357.20429704242
2772,112877.48606963528
2773,175914.15977352264
2774,145288.78222511578
2775,117258.92210580011
2776,138243.54629674964
2777,146653.2857270358
2778,105558.26569544237
2779,128625.22281203388
2780,94437.24220956553
2781,97224.71215120285
2782,98078.99588859198
2783,99472.55269607672
2784,124628.89587285383
2785,136051.47104859585
2786,69313.56598100759
2787,123367.6577103357
2788,73237.34041163739
2789,164122.755142965
2790,96005.5500864076
2791,113396.51179113514
2792,57258.19106529984
2793,172188.43653084425
2794,98588.11131417756
2795,122812.21917856317
2796,97969.52570839552
2797,205451.105555939
2798,106808.96945445183
2799,116041.70882937819
2800,65559.77846017483
2801,111519.5693612967
2802,131425.41179652745
2803,165084.27807606923
2804,128534.4486079711
2805,100832.7701958172
2806,81070.94976521296
2807,158913.80150344784
2808,148430.31422584527
2809,131688.5511341445
2810,128834.78866514753
2811,163480.80649363372
2812,163401.35742499612
2813,156268.45751521786
2814,155008.42989581797
2815,96102.39100653377
2816,247858.5376260871
2817,155139.61016657043
2818,134091.86473122865
2819,149393.7731248589
2820,133755.5238285862
2821,112121.23129393745
2822,204150.47028216565
2823,308791.32221230643
2824,184701.07852350516
2825,149576.1394543437
2826,134086.8394266817
2827,134972.07737748913
2828,228171.37057210377
2829,206354.95485937086
2830,227810.7472920026
2831,174451.69415575324
2832,253232.705321193
2833,313204.01870539074
2834,218832.76104187433
2835,222405.03962382366
2836,190939.15085949897
2837,154556.54962616382
2838,152768.0270704593
2839,175830.73345184638
2840,204835.07226717094
2841,207152.40433466938
2842,226030.77938886313
2843,156965.3454861102
2844,171440.91220789627
2845,122631.59944577269
2846,214548.61987941613
2847,207641.61573499042
2848,215216.22114910916
2849,202667.80704900378
2850,275722.61643950036
2851,215411.2718618703
2852,236573.7363325699
2853,236029.0952253172
2854,137064.46684755094
2855,201378.25978151525
2856,201321.2104601344
2857,186650.267116867
2858,194128.51597557822
2859,112653.82187738385
2860,123662.39759774142
2861,126079.9092700199
2862,188980.12725521886
2863,128150.8397070742
2864,245745.68796200285
2865,139021.45444782017
2866,139013.41902157926
2867,99328.1424567628
2868,95507.18227180329
2869,104433.43132626753
2870,126581.50785745108
2871,87198.11874078927
2872,50625.21516780997
2873,96922.04295984816
2874,137896.3028272316
2875,116730.8774641171
2876,159646.32546687542
2877,142945.9772768009
2878,160941.86783858913
2879,141551.94265613423
2880,102861.37238400099
2881,143903.02448420986
2882,175735.56638749214
2883,200279.82332273354
2884,202147.95156725714
2885,190572.08876376657
2886,233203.49337245457
2887,92181.82211056922
2888,141143.35067739084
2889,55522.13144318537
2890,84468.51504640064
2891,137314.24037449967
2892,49124.185429970086
2893,84214.75347861846
2894,61633.85036216419
2895,335633.3214818152
2896,282308.47075140104
2897,206980.513806926
2898,150008.28298941065
2899,209962.3912605227
2900,163638.28880288842
2901,216304.5645548146
2902,186657.19230068463
2903,335083.9009404906
2904,358179.1637877619
2905,87515.63336307404
2906,200627.3788912417
2907,111083.34163301172
2908,129830.07208335838
2909,149446.21312127193
2910,77832.44885305129
2911,80598.6481409303
2912,145792.56352327857
2913,83050.48253228684
2914,80151.31660286314
2915,87679.31783107811
2916,82215.67911670859
2917,163304.62626972844
2918,117776.96765271627
2919,219549.02147972526
